cgroup_id,pid,start_timestamp,end_timestamp,latency,cycles,instructions,ref_cycles,cache_references,cache_misses,branches,branch_misses,l1d_loads,l1d_stores,llc_loads,llc_load_misses,llc_stores,llc_store_misses,dtlb_loads,dtlb_load_misses,dtlb_stores,dtlb_store_misses,bpu_loads,bpu_load_misses,energy_uj
25032,60105422798,49749,9259307238521,9319412661319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25032,60077517919,50443,9379419370700,9439496888619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25032,60050632009,56349,9980460215227,10040510847236,0,0,0,259475000,1493000,1611937000,263699000,1289298000,793707000,24763000,48000,25298000,51000,1128483000,0,907701000,587000,1450614000,265339000
25032,60072537197,69067,11157096813468,11217169350665,0,0,0,405500000,1215000,940282000,265015000,941530000,704007000,33255000,82000,25549000,31000,755638000,0,563518000,555000,1054355000,250915000
112605351
